# K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, "Absolute
# absorption cross-section measurements of Schumann-Runge continuum 
# of O2 at 90 and 295 K," J. Mol. Spectrosc. 229, 238-243 (2005).  
#
# data from http://www.atmosphere.mpg.de/enid/...
#
#               295K          95K
#
130.04    4.3338e-19    4.110e-19
164.34    2.3391e-18	2.120e-18
164.39    2.3173e-18	2.098e-18
164.44    2.2946e-18	2.076e-18
164.49    2.2748e-18	2.055e-18
164.54    2.2539e-18	2.037e-18
164.59    2.2358e-18	2.020e-18
164.64    2.2169e-18	2.001e-18
164.69    2.1991e-18	1.980e-18
164.74    2.1799e-18	1.958e-18
164.79    2.1604e-18	1.939e-18
164.84    2.1374e-18	1.919e-18
164.89    2.1156e-18	1.902e-18
164.94    2.0920e-18	1.885e-18
164.99    2.0701e-18	1.865e-18
165.04    2.0481e-18	1.844e-18
165.09    2.0279e-18	1.827e-18
165.14    2.0078e-18	1.810e-18
165.19    1.9885e-18	1.795e-18
165.24    1.9694e-18	1.781e-18
165.29    1.9520e-18	1.768e-18
165.34    1.9352e-18	1.754e-18
165.39    1.9189e-18	1.740e-18
165.44    1.9037e-18	1.726e-18
165.49    1.8874e-18	1.714e-18
165.54    1.8721e-18	1.700e-18
165.59    1.8579e-18	1.684e-18
165.64    1.8436e-18	1.670e-18
165.69    1.8303e-18	1.657e-18
165.74    1.8175e-18	1.641e-18
165.79    1.8042e-18	1.626e-18
165.84    1.7921e-18	1.611e-18
165.89    1.7787e-18	1.597e-18
165.94    1.7633e-18	1.580e-18
165.99    1.7477e-18	1.564e-18
166.04    1.7294e-18	1.549e-18
166.09    1.7100e-18	1.534e-18
166.14    1.6906e-18	1.516e-18
166.19    1.6740e-18	1.500e-18
166.24    1.6580e-18	1.485e-18
166.29    1.6426e-18	1.468e-18
166.34    1.6281e-18	1.451e-18
166.39    1.6152e-18	1.437e-18
166.44    1.6006e-18	1.423e-18
166.49    1.5873e-18	1.410e-18
166.54    1.5755e-18	1.397e-18
166.59    1.5640e-18	1.386e-18
166.64    1.5490e-18	1.373e-18
166.69    1.5331e-18	1.359e-18
166.74    1.5160e-18	1.345e-18
166.79    1.4974e-18	1.334e-18
166.84    1.4781e-18	1.324e-18
166.89    1.4631e-18	1.312e-18
166.94    1.4492e-18	1.303e-18
166.99    1.4359e-18	1.292e-18
167.04    1.4239e-18	1.279e-18
167.09    1.4131e-18	1.266e-18
167.14    1.4010e-18	1.255e-18
167.19    1.3886e-18	1.243e-18
167.24    1.3762e-18	1.232e-18
167.29    1.3656e-18	1.221e-18
167.34    1.3537e-18	1.210e-18
167.39    1.3433e-18	1.196e-18
167.44    1.3327e-18	1.184e-18
167.49    1.3201e-18	1.171e-18
167.54    1.3065e-18	1.159e-18
167.59    1.2969e-18	1.145e-18
167.64    1.2841e-18	1.133e-18
167.69    1.2764e-18	1.120e-18
167.74    1.2685e-18	1.107e-18
167.79    1.2583e-18	1.095e-18
167.84    1.2475e-18	1.083e-18
167.89    1.2354e-18	1.073e-18
167.94    1.2248e-18	1.064e-18
167.99    1.2143e-18	1.056e-18
168.04    1.2029e-18	1.050e-18
168.09    1.1948e-18	1.043e-18
168.14    1.1840e-18	1.036e-18
168.19    1.1720e-18	1.028e-18
168.24    1.1606e-18	1.020e-18
168.29    1.1479e-18	1.011e-18
168.34    1.1353e-18	1.000e-18
168.39    1.1219e-18	9.914e-19
168.44    1.1095e-18	9.814e-19
168.49    1.0973e-18	9.707e-19
168.54    1.0847e-18	9.606e-19
168.59    1.0718e-18	9.523e-19
168.64    1.0605e-18	9.429e-19
168.69    1.0488e-18	9.334e-19
168.74    1.0375e-18	9.244e-19
168.79    1.0287e-18	9.147e-19
168.84    1.0196e-18	9.031e-19
168.89    1.0095e-18	8.923e-19
168.94    9.9832e-19	8.832e-19
168.99    9.8686e-19	8.738e-19
169.04    9.7405e-19	8.645e-19
169.09    9.6118e-19	8.556e-19
169.14    9.4876e-19	8.473e-19
169.19    9.3695e-19	8.380e-19
169.24    9.2470e-19	8.309e-19
169.29    9.1308e-19	8.252e-19
169.34    9.0239e-19	8.188e-19
169.39    8.9350e-19	8.105e-19
169.44    8.8630e-19	8.029e-19
169.49    8.7964e-19	7.953e-19
169.54    8.7294e-19	7.875e-19
169.59    8.6575e-19	7.804e-19
169.64    8.5733e-19	7.746e-19
169.69    8.4764e-19	7.687e-19
169.74    8.3819e-19	7.611e-19
169.79    8.2998e-19	7.527e-19
169.84    8.2116e-19	7.456e-19
169.89    8.1165e-19	7.370e-19
169.94    8.0265e-19	7.283e-19
169.99    7.9362e-19	7.202e-19
170.04    7.8503e-19	7.104e-19
170.09    7.7708e-19	7.007e-19
170.14    7.7037e-19	6.908e-19
170.19    7.6344e-19	6.819e-19
170.24    7.5567e-19	6.745e-19
170.29    7.4924e-19	6.673e-19
170.34    7.4400e-19	6.607e-19
170.39    7.3770e-19	6.548e-19
170.44    7.3196e-19	6.487e-19
170.49    7.2649e-19	6.428e-19
170.54    7.1900e-19	6.371e-19
170.59    7.1056e-19	6.324e-19
170.64    7.0220e-19	6.277e-19
170.69    6.9315e-19	6.220e-19
170.74    6.8171e-19	6.161e-19
170.79    6.7039e-19	6.101e-19
170.84    6.6037e-19	6.025e-19
170.89    6.4936e-19	5.939e-19
170.94    6.3947e-19	5.870e-19
170.99    6.3284e-19	5.805e-19
171.04    6.2583e-19	5.729e-19
171.09    6.1939e-19	5.657e-19
171.14    6.1378e-19	5.595e-19
171.19    6.0838e-19	5.525e-19
171.24    6.0348e-19	5.451e-19
171.29    5.9857e-19	5.385e-19
171.34    5.9387e-19	5.327e-19
171.39    5.8871e-19	5.262e-19
171.44    5.8301e-19	5.196e-19
171.49    5.7722e-19	5.130e-19
171.54    5.7103e-19	5.059e-19
171.59    5.6407e-19	4.980e-19
171.64    5.5899e-19	4.907e-19
171.69    5.5186e-19	4.843e-19
171.74    5.4492e-19	4.788e-19
171.79    5.3890e-19	4.745e-19
171.84    5.3270e-19	4.710e-19
171.89    5.2647e-19	4.670e-19
171.94    5.2066e-19	4.631e-19
171.99    5.1444e-19	4.588e-19
172.04    5.0936e-19	4.544e-19
172.09    5.0454e-19	4.499e-19
172.14    4.9932e-19	4.458e-19
172.19    4.9418e-19	4.408e-19
172.24    4.8942e-19	4.360e-19
172.29    4.8379e-19	4.307e-19
172.34    4.7764e-19	4.254e-19
172.39    4.7129e-19	4.206e-19
172.44    4.6547e-19	4.168e-19
172.49    4.5949e-19	4.127e-19
172.54    4.5282e-19	4.089e-19
172.59    4.4768e-19	4.047e-19
172.64    4.4324e-19	3.998e-19
172.69    4.3856e-19	3.936e-19
172.74    4.3479e-19	3.876e-19
172.79    4.3031e-19	3.816e-19
172.84    4.2634e-19	3.759e-19
172.89    4.2211e-19	3.703e-19
172.94    4.1819e-19	3.654e-19
172.99    4.1265e-19	3.600e-19
173.04    4.0775e-19	3.553e-19
173.09    4.0137e-19	3.511e-19
173.14    3.9423e-19	3.477e-19
173.19    3.8700e-19	3.440e-19
173.24    3.8078e-19	3.410e-19
173.29    3.7484e-19	3.370e-19
173.34    3.6965e-19	3.329e-19
173.39    3.6538e-19	3.283e-19
173.44    3.6148e-19	3.240e-19
173.49    3.5695e-19	3.192e-19
173.54    3.5295e-19	3.147e-19
173.59    3.4922e-19	3.099e-19
173.64    3.4543e-19	3.047e-19
173.69    3.4137e-19	2.997e-19
173.74    3.3805e-19	2.952e-19
173.79    3.3454e-19	2.911e-19
173.84    3.3061e-19	2.879e-19
173.89    3.2642e-19	2.854e-19
173.94    3.2309e-19	2.832e-19
173.99    3.1959e-19	2.805e-19
174.04    3.1557e-19	2.780e-19
174.09    3.1162e-19	2.759e-19
174.14    3.0807e-19	2.733e-19
174.19    3.0285e-19	2.708e-19
174.24    2.9717e-19	2.683e-19
174.29    2.9108e-19	2.654e-19
174.34    2.8559e-19	2.613e-19
174.39    2.7997e-19	2.569e-19
174.44    2.7490e-19	2.525e-19
174.49    2.7047e-19	2.477e-19
174.54    2.6714e-19	2.431e-19
174.59    2.6451e-19	2.393e-19
174.64    2.6158e-19	2.359e-19
174.69    2.5923e-19	2.325e-19
174.74    2.5681e-19	2.299e-19
174.79    2.5351e-19	2.273e-19
174.84    2.4938e-19	2.241e-19
174.89    2.4601e-19	2.213e-19
174.94    2.4246e-19	2.175e-19
174.99    2.3782e-19	2.121e-19
175.04    2.3291e-19	2.105e-19
175.09    2.3055e-19	2.085e-19
175.14    2.2751e-19	2.058e-19
175.19    2.2457e-19	2.018e-19
175.24    2.2157e-19	1.978e-19
175.29    2.1857e-19	1.938e-19
175.34    2.1557e-19	1.898e-19
175.39    2.1257e-19	1.858e-19
175.44    2.0957e-19	1.818e-19
175.49    2.0657e-19	1.778e-19
