# Wahner etal, J.Phys.Chem.91, 2734(1987)
#
#           cross section (cm^2) at T(K)
#lambda   204       296       378
# nm  		            
361.23  3.577e-18 4.848e-18 5.253e-18
361.44  2.753e-18 4.025e-18 4.626e-18
361.66  2.176e-18 3.413e-18 4.120e-18
361.87  1.820e-18 3.004e-18 3.814e-18
362.08  1.632e-18 2.817e-18 3.656e-18
362.30  1.485e-18 2.590e-18 3.411e-18
362.51  1.347e-18 2.327e-18 3.146e-18
362.73  1.303e-18 2.184e-18 2.970e-18
362.94  1.484e-18 2.219e-18 2.916e-18
363.16  2.017e-18 2.443e-18 2.950e-18
363.37  2.278e-18 2.465e-18 2.867e-18
363.59  2.227e-18 2.378e-18 2.768e-18
363.80  2.186e-18 2.324e-18 2.681e-18
364.01  2.058e-18 2.167e-18 2.512e-18
364.23  1.878e-18 2.024e-18 2.389e-18
364.44  1.889e-18 2.051e-18 2.381e-18
364.66  2.433e-18 2.562e-18 2.757e-18
364.87  3.769e-18 3.436e-18 3.261e-18
365.09  4.217e-18 3.654e-18 3.362e-18
365.30  4.043e-18 3.676e-18 3.423e-18
365.51  3.908e-18 3.673e-18 3.436e-18
365.73  3.504e-18 3.448e-18 3.304e-18
365.94  3.037e-18 3.224e-18 3.106e-18
366.21  2.922e-18 3.754e-18 3.310e-18
366.44  4.828e-18 5.433e-18 4.498e-18
366.66  6.876e-18 5.925e-18 4.921e-18
366.87  6.861e-18 5.882e-18 5.062e-18
367.09  6.587e-18 5.867e-18 5.136e-18
367.30  6.180e-18 5.494e-18 5.023e-18
367.51  5.373e-18 5.174e-18 4.926e-18
367.73  4.900e-18 5.269e-18 4.882e-18
367.94  5.587e-18 7.279e-18 5.890e-18
368.16  9.546e-18 1.074e-17 8.332e-18
368.37  1.362e-17 1.135e-17 9.040e-18
368.59  1.302e-17 1.100e-17 9.108e-18
368.80  1.204e-17 1.046e-17 8.951e-18
369.01  1.055e-17 9.113e-18 8.285e-18
369.23  8.302e-18 7.629e-18 7.380e-18
369.44  6.303e-18 6.325e-18 6.489e-18
369.66  4.639e-18 5.166e-18 5.734e-18
369.87  3.491e-18 4.213e-18 4.939e-18
370.09  2.604e-18 3.447e-18 4.318e-18
370.30  1.972e-18 2.833e-18 3.757e-18
370.51  1.520e-18 2.409e-18 3.398e-18
370.73  1.256e-18 2.259e-18 3.191e-18
370.94  1.147e-18 2.029e-18 2.964e-18
371.16  1.025e-18 1.803e-18 2.712e-18
371.37  8.486e-19 1.625e-18 2.533e-18
371.59  9.256e-19 1.650e-18 2.373e-18
371.80  1.345e-18 2.049e-18 2.537e-18
372.01  2.023e-18 2.145e-18 2.550e-18
372.23  2.110e-18 2.079e-18 2.479e-18
372.44  2.035e-18 2.073e-18 2.471e-18
372.66  1.956e-18 1.872e-18 2.312e-18
372.87  1.656e-18 1.665e-18 2.109e-18
373.09  1.397e-18 1.513e-18 1.970e-18
373.30  1.294e-18 1.569e-18 1.921e-18
373.51  1.717e-18 2.429e-18 2.360e-18
373.73  3.289e-18 3.315e-18 2.947e-18
373.94  4.117e-18 3.399e-18 3.085e-18
374.16  3.943e-18 3.519e-18 3.215e-18
374.37  3.860e-18 3.364e-18 3.215e-18
374.59  3.366e-18 3.041e-18 3.025e-18
374.80  2.748e-18 2.742e-18 2.919e-18
375.01  2.446e-18 2.832e-18 2.814e-18
375.23  2.945e-18 4.096e-18 3.535e-18
375.44  5.277e-18 5.321e-18 4.433e-18
375.66  6.428e-18 5.444e-18 4.628e-18
375.87  6.190e-18 5.441e-18 4.706e-18
376.09  6.003e-18 5.206e-18 4.648e-18
376.30  5.286e-18 4.807e-18 4.463e-18
376.51  4.538e-18 4.412e-18 4.308e-18
376.73  3.972e-18 4.114e-18 4.061e-18
376.94  3.782e-18 4.782e-18 4.290e-18
377.16  5.703e-18 8.043e-18 6.133e-18
377.37  1.094e-17 9.889e-18 7.733e-18
377.59  1.199e-17 9.847e-18 7.900e-18
377.80  1.123e-17 9.708e-18 8.013e-18
378.01  1.037e-17 8.706e-18 7.553e-18
378.23  8.395e-18 7.389e-18 6.837e-18
378.44  6.448e-18 6.155e-18 6.086e-18
378.66  4.844e-18 5.096e-18 5.313e-18
378.87  3.616e-18 4.144e-18 4.628e-18
379.09  2.706e-18 3.403e-18 4.034e-18
379.30  2.056e-18 2.759e-18 3.521e-18
379.51  1.568e-18 2.278e-18 2.957e-18
379.73  1.185e-18 1.969e-18 2.705e-18
379.94  1.024e-18 1.864e-18 2.580e-18
380.16  8.880e-19 1.638e-18 2.433e-18
380.37  7.559e-19 1.437e-18 2.178e-18
380.59  6.589e-19 1.289e-18 2.046e-18
380.80  6.461e-19 1.302e-18 1.922e-18
381.01  1.011e-18 1.697e-18 2.032e-18
381.23  1.742e-18 1.894e-18 2.159e-18
381.44  1.928e-18 1.886e-18 2.151e-18
381.66  1.907e-18 1.903e-18 2.101e-18
381.87  1.866e-18 1.726e-18 2.071e-18
382.09  1.533e-18 1.530e-18 1.837e-18
382.30  1.280e-18 1.319e-18 1.719e-18
382.51  1.098e-18 1.158e-18 1.583e-18
382.73  9.552e-19 1.221e-18 1.498e-18
382.94  1.401e-18 2.166e-18 1.962e-18
383.16  3.159e-18 3.093e-18 2.657e-18
383.37  4.028e-18 3.241e-18 2.803e-18
383.59  3.978e-18 3.395e-18 2.973e-18
383.80  3.871e-18 3.245e-18 3.005e-18
384.01  3.301e-18 2.884e-18 2.884e-18
384.23  2.672e-18 2.556e-18 2.640e-18
384.44  2.198e-18 2.348e-18 2.554e-18
384.66  2.156e-18 2.863e-18 2.719e-18
384.87  3.517e-18 4.240e-18 3.605e-18
385.09  5.294e-18 4.539e-18 3.935e-18
385.30  5.310e-18 4.594e-18 4.001e-18
385.51  5.190e-18 4.419e-18 3.992e-18
385.73  4.633e-18 4.074e-18 3.838e-18
385.94  3.894e-18 3.707e-18 3.698e-18
386.16  3.270e-18 3.288e-18 3.455e-18
386.37  2.684e-18 2.958e-18 3.219e-18
386.59  2.395e-18 3.097e-18 3.161e-18
386.80  3.367e-18 5.579e-18 4.467e-18
387.01  7.952e-18 8.063e-18 6.309e-18
387.23  1.027e-17 8.374e-18 6.667e-18
387.44  1.004e-17 8.473e-18 6.978e-18
387.66  9.452e-18 7.701e-18 6.658e-18
387.87  7.742e-18 6.582e-18 6.019e-18
388.09  6.020e-18 5.531e-18 5.367e-18
388.30  4.628e-18 4.584e-18 4.765e-18
388.51  3.490e-18 3.767e-18 4.174e-18
388.73  2.651e-18 3.090e-18 3.660e-18
388.94  2.000e-18 2.529e-18 3.183e-18
389.16  1.526e-18 2.103e-18 2.786e-18
389.37  1.228e-18 1.720e-18 2.494e-18
389.59  9.862e-19 1.544e-18 2.200e-18
389.80  8.326e-19 1.409e-18 2.044e-18
390.01  7.569e-19 1.255e-18 1.961e-18
390.23  6.651e-19 1.110e-18 1.817e-18
390.44  5.932e-19 9.716e-19 1.620e-18
390.66  5.380e-19 9.692e-19 1.539e-18
390.87  7.564e-19 1.290e-18 1.658e-18
391.09  1.410e-18 1.483e-18 1.787e-18
391.30  1.588e-18 1.528e-18 1.781e-18
391.51  1.606e-18 1.530e-18 1.812e-18
391.73  1.534e-18 1.416e-18 1.734e-18
391.94  1.266e-18 1.237e-18 1.616e-18
392.16  1.045e-18 1.069e-18 1.471e-18
392.37  8.424e-19 9.139e-19 1.339e-18
392.59  6.887e-19 7.908e-19 1.231e-18
392.80  6.139e-19 8.698e-19 1.164e-18
393.01  1.038e-18 1.709e-18 1.590e-18
393.23  2.571e-18 2.573e-18 2.220e-18
393.44  3.449e-18 2.812e-18 2.395e-18
393.66  3.567e-18 2.969e-18 2.578e-18
393.87  3.404e-18 2.817e-18 2.623e-18
394.09  2.857e-18 2.510e-18 2.490e-18
394.30  2.296e-18 2.211e-18 2.285e-18
394.51  1.907e-18 1.937e-18 2.135e-18
394.73  1.587e-18 1.903e-18 2.076e-18
394.94  1.895e-18 2.658e-18 2.413e-18
395.16  3.287e-18 3.244e-18 2.871e-18
395.37  3.850e-18 3.336e-18 2.948e-18
395.58  3.807e-18 3.288e-18 2.999e-18
395.80  3.533e-18 3.036e-18 2.824e-18
396.01  3.048e-18 2.792e-18 2.805e-18
396.23  2.536e-18 2.494e-18 2.584e-18
396.44  2.052e-18 2.222e-18 2.415e-18
396.66  1.749e-18 1.930e-18 2.256e-18
396.87  1.487e-18 1.874e-18 2.073e-18
397.08  1.754e-18 2.918e-18 2.566e-18
397.30  4.120e-18 5.367e-18 4.102e-18
397.51  7.450e-18 6.423e-18 4.975e-18
397.73  8.177e-18 6.695e-18 5.335e-18
397.94  7.982e-18 6.345e-18 5.283e-18
398.16  6.843e-18 5.560e-18 4.908e-18
398.37  5.450e-18 4.701e-18 4.406e-18
398.58  4.233e-18 3.935e-18 3.954e-18
398.80  3.200e-18 3.254e-18 3.456e-18
399.01  2.412e-18 2.683e-18 3.052e-18
399.23  1.855e-18 2.206e-18 2.712e-18
399.44  1.388e-18 1.823e-18 2.355e-18
399.66  1.113e-18 1.528e-18 2.114e-18
399.87  8.092e-19 1.269e-18 1.867e-18
400.08  6.650e-19 1.126e-18 1.732e-18
400.30  5.850e-19 1.023e-18 1.627e-18
400.51  4.965e-19 8.982e-19 1.464e-18
400.73  4.387e-19 7.837e-19 1.365e-18
400.94  3.768e-19 6.640e-19 1.268e-18
401.16  3.269e-19 6.229e-19 1.132e-18
401.37  3.863e-19 7.290e-19 1.176e-18
401.58  7.077e-19 9.366e-19 1.237e-18
401.80  9.855e-19 1.014e-18 1.331e-18
402.01  1.081e-18 1.039e-18 1.356e-18
402.23  1.064e-18 1.016e-18 1.326e-18
402.44  9.887e-19 9.217e-19 1.292e-18
402.66  7.861e-19 8.030e-19 1.159e-18
402.87  6.482e-19 6.935e-19 1.090e-18
403.08  5.658e-19 5.672e-19 9.785e-19
403.30  4.522e-19 4.887e-19 8.690e-19
403.51  4.041e-19 4.879e-19 8.080e-19
403.73  5.543e-19 8.080e-19 9.379e-19
403.94  1.276e-18 1.585e-18 1.406e-18
404.16  2.443e-18 2.082e-18 1.755e-18
404.37  2.895e-18 2.279e-18 1.934e-18
404.58  2.882e-18 2.279e-18 2.066e-18
404.80  2.607e-18 2.107e-18 2.008e-18
405.01  2.119e-18 1.874e-18 1.907e-18
405.23  1.742e-18 1.632e-18 1.776e-18
405.44  1.379e-18 1.413e-18 1.638e-18
405.66  1.176e-18 1.367e-18 1.544e-18
405.87  1.303e-18 1.659e-18 1.692e-18
406.08  1.872e-18 1.993e-18 1.912e-18
406.30  2.341e-18 2.091e-18 1.999e-18
406.51  2.330e-18 2.046e-18 1.980e-18
406.73  2.192e-18 1.884e-18 1.885e-18
406.94  1.840e-18 1.734e-18 1.827e-18
407.16  1.529e-18 1.582e-18 1.777e-18
407.37  1.314e-18 1.404e-18 1.634e-18
407.58  1.025e-18 1.227e-18 1.486e-18
407.80  8.605e-19 1.061e-18 1.407e-18
408.01  7.473e-19 1.046e-18 1.320e-18
408.23  9.520e-19 1.607e-18 1.555e-18
408.44  2.161e-18 2.992e-18 2.343e-18
408.66  4.375e-18 4.281e-18 3.298e-18
408.87  5.731e-18 4.676e-18 3.740e-18
409.08  5.766e-18 4.569e-18 3.727e-18
409.30  5.158e-18 4.064e-18 3.545e-18
409.51  4.180e-18 3.490e-18 3.164e-18
409.73  3.221e-18 2.979e-18 2.842e-18
409.94  2.460e-18 2.487e-18 2.586e-18
410.16  1.883e-18 2.039e-18 2.224e-18
410.37  1.495e-18 1.667e-18 1.953e-18
410.58  1.150e-18 1.385e-18 1.753e-18
410.80  9.189e-19 1.164e-18 1.521e-18
411.01  7.238e-19 9.571e-19 1.337e-18
411.23  6.686e-19 8.266e-19 1.172e-18
411.44  5.245e-19 7.364e-19 1.081e-18
411.66  4.635e-19 6.349e-19 1.000e-18
411.87  3.903e-19 5.653e-19 8.918e-19
412.08  3.653e-19 4.786e-19 8.332e-19
412.30  2.928e-19 4.104e-19 7.262e-19
412.51  2.421e-19 3.665e-19 6.788e-19
412.73  2.454e-19 3.768e-19 6.802e-19
412.94  3.764e-19 4.608e-19 6.911e-19
413.16  5.249e-19 5.386e-19 7.776e-19
413.37  5.756e-19 5.618e-19 8.109e-19
413.58  6.432e-19 5.381e-19 8.253e-19
413.80  6.768e-19 5.300e-19 7.833e-19
414.01  4.853e-19 4.684e-19 7.181e-19
414.23  3.811e-19 4.012e-19 7.319e-19
414.44  3.028e-19 3.364e-19 6.223e-19
414.66  2.249e-19 2.581e-19 5.573e-19
414.87  1.639e-19 2.136e-19 5.146e-19
415.08  1.485e-19 1.838e-19 4.658e-19
415.30  1.899e-19 2.943e-19 4.602e-19
415.51  4.827e-19 6.504e-19 6.661e-19
415.73  1.087e-18 1.193e-18 1.043e-18
415.94  1.793e-18 1.462e-18 1.201e-18
416.16  2.020e-18 1.524e-18 1.309e-18
416.37  1.885e-18 1.468e-18 1.386e-18
416.58  1.600e-18 1.347e-18 1.308e-18
416.80  1.312e-18 1.195e-18 1.283e-18
417.01  1.063e-18 1.009e-18 1.141e-18
417.23  8.206e-19 8.387e-19 1.040e-18
417.44  7.291e-19 8.138e-19 9.324e-19
417.66  7.368e-19 8.788e-19 1.041e-18
417.87  9.811e-19 1.036e-18 1.093e-18
418.08  1.216e-18 1.076e-18 1.083e-18
418.30  1.247e-18 1.038e-18 1.115e-18
418.51  1.147e-18 9.280e-19 9.979e-19
418.73  9.708e-19 8.355e-19 1.001e-18
418.94  8.342e-19 8.167e-19 9.558e-19
419.16  7.742e-19 7.150e-19 9.204e-19
419.37  5.977e-19 6.274e-19 8.589e-19
419.58  5.225e-19 5.250e-19 7.892e-19
419.80  4.812e-19 4.775e-19 7.332e-19
420.01  4.255e-19 3.993e-19 7.107e-19
420.23  4.532e-19 6.896e-19 7.017e-19
420.44  1.002e-18 1.399e-18 1.151e-18
420.66  2.349e-18 2.440e-18 1.988e-18
420.87  3.623e-18 2.921e-18 2.282e-18
421.08  3.895e-18 2.904e-18 2.424e-18
421.30  3.529e-18 2.605e-18 2.280e-18
421.51  2.927e-18 2.254e-18 2.105e-18
421.73  2.296e-18 1.894e-18 1.880e-18
421.94  1.787e-18 1.593e-18 1.713e-18
422.16  1.417e-18 1.306e-18 1.535e-18
422.37  1.028e-18 1.065e-18 1.359e-18
422.58  8.502e-19 9.013e-19 1.184e-18
422.80  6.302e-19 7.181e-19 1.083e-18
423.01  5.448e-19 6.202e-19 9.550e-19
423.23  3.870e-19 4.991e-19 9.182e-19
423.44  3.931e-19 4.389e-19 7.845e-19
423.67  3.321e-19 3.038e-19 7.198e-19
423.89  2.998e-19 2.402e-19 7.061e-19
424.11  2.349e-19 1.996e-19 6.468e-19
424.32  2.306e-19 2.440e-19 5.908e-19
424.54  1.303e-19 2.910e-19 5.393e-19
424.75  1.761e-19 3.401e-19 5.130e-19
424.97  2.610e-19 3.363e-19 5.763e-19
425.18  2.825e-19 3.361e-19 6.040e-19
425.39  2.440e-19 3.087e-19 5.927e-19
425.61  2.179e-19 2.836e-19 5.612e-19
425.82  1.828e-19 2.524e-19 5.179e-19
426.04  1.498e-19 2.115e-19 4.712e-19
426.25  1.277e-19 1.796e-19 4.257e-19
426.47  1.068e-19 1.555e-19 3.866e-19
426.68  9.677e-20 1.338e-19 3.509e-19
426.90  9.806e-20 1.391e-19 3.233e-19
427.11  1.648e-19 2.512e-19 3.389e-19
427.33  5.250e-19 6.169e-19 5.284e-19
427.54  1.090e-18 8.579e-19 7.260e-19
427.75  1.253e-18 9.096e-19 8.077e-19
427.97  1.159e-18 9.104e-19 8.473e-19
428.18  1.012e-18 8.662e-19 8.608e-19
428.40  8.328e-19 7.740e-19 8.509e-19
428.61  6.659e-19 6.741e-19 7.841e-19
428.83  5.245e-19 5.744e-19 7.146e-19
429.04  4.212e-19 4.915e-19 6.511e-19
429.26  3.614e-19 4.623e-19 6.000e-19
429.47  4.233e-19 5.107e-19 6.257e-19
429.69  5.293e-19 5.190e-19 6.298e-19
429.90  5.327e-19 4.835e-19 6.035e-19
430.11  4.725e-19 4.260e-19 5.663e-19
430.33  3.909e-19 3.771e-19 5.241e-19
430.54  3.369e-19 3.658e-19 5.208e-19
430.76  3.017e-19 3.511e-19 5.207e-19
430.97  2.649e-19 3.087e-19 5.031e-19
431.19  2.182e-19 2.701e-19 4.563e-19
431.40  1.856e-19 2.337e-19 4.332e-19
431.62  1.582e-19 1.988e-19 3.943e-19
431.83  1.462e-19 1.776e-19 3.755e-19
432.04  1.495e-19 1.903e-19 3.564e-19
432.26  2.438e-19 3.848e-19 4.538e-19
432.47  8.250e-19 1.017e-18 8.118e-19
432.69  1.840e-18 1.466e-18 1.194e-18
432.90  2.156e-18 1.533e-18 1.320e-18
433.12  1.956e-18 1.415e-18 1.285e-18
433.33  1.629e-18 1.244e-18 1.215e-18
433.55  1.297e-18 1.064e-18 1.102e-18
433.76  1.012e-18 9.026e-19 1.006e-18
433.98  7.868e-19 7.623e-19 8.960e-19
434.19  6.143e-19 6.365e-19 8.071e-19
434.40  4.740e-19 5.355e-19 7.211e-19
434.62  3.701e-19 4.589e-19 6.509e-19
434.83  2.967e-19 3.832e-19 5.886e-19
435.05  2.438e-19 3.465e-19 5.241e-19
435.26  2.198e-19 2.957e-19 4.899e-19
435.48  1.897e-19 2.660e-19 4.402e-19
435.69  1.578e-19 2.352e-19 4.130e-19
435.91  1.356e-19 2.131e-19 3.885e-19
436.12  1.101e-19 1.843e-19 3.585e-19
436.34  9.252e-20 1.630e-19 3.336e-19
436.55  7.378e-20 1.401e-19 3.070e-19
436.76  6.226e-20 1.282e-19 2.936e-19
436.98  5.790e-20 1.186e-19 2.687e-19
437.19  7.020e-20 1.331e-19 2.722e-19
437.41  9.398e-20 1.625e-19 3.169e-19
437.62  1.056e-19 1.832e-19 3.731e-19
437.84  9.899e-20 1.831e-19 3.850e-19
438.05  9.389e-20 1.705e-19 3.752e-19
438.27  8.391e-20 1.529e-19 3.614e-19
438.48  8.523e-20 1.360e-19 3.362e-19
438.70  7.528e-20 1.229e-19 3.097e-19
438.91  6.922e-20 9.166e-20 2.898e-19
439.12  4.687e-20 7.246e-20 2.576e-19
439.34  3.965e-20 4.957e-20 2.397e-19
439.55  2.897e-20 3.354e-20 2.149e-19
439.77  2.561e-20 2.569e-20 1.983e-19
439.98  2.587e-20 1.713e-20 1.893e-19
440.20  4.300e-20 4.770e-20 1.875e-19
440.41  1.618e-19 2.001e-19 2.560e-19
440.63  4.562e-19 3.435e-19 3.682e-19
440.84  5.692e-19 3.708e-19 4.050e-19
441.06  5.344e-19 3.764e-19 4.227e-19
441.27  4.764e-19 3.803e-19 4.491e-19
441.48  4.108e-19 3.524e-19 4.504e-19
441.70  3.400e-19 3.052e-19 4.299e-19
441.91  2.708e-19 2.632e-19 3.936e-19
442.13  2.119e-19 2.180e-19 3.624e-19
442.34  1.699e-19 1.921e-19 3.310e-19
442.56  1.669e-19 1.890e-19 3.195e-19
442.77  1.743e-19 1.804e-19 3.135e-19
442.99  1.739e-19 1.638e-19 2.939e-19
443.20  1.455e-19 1.427e-19 2.682e-19
443.42  1.244e-19 1.271e-19 2.487e-19
443.63  9.906e-20 1.136e-19 2.349e-19
443.84  8.562e-20 1.202e-19 2.411e-19
444.06  8.285e-20 1.206e-19 2.381e-19
444.27  7.262e-20 1.125e-19 2.301e-19
444.49  5.969e-20 9.978e-20 2.155e-19
444.70  4.797e-20 9.335e-20 1.985e-19
444.92  4.070e-20 8.011e-20 1.877e-19
445.13  3.656e-20 6.716e-20 1.801e-19
445.35  3.162e-20 7.152e-20 1.786e-19
445.56  3.645e-20 9.383e-20 1.903e-19
445.78  5.608e-20 1.385e-19 2.402e-19
445.99  1.863e-19 3.342e-19 3.180e-19
446.20  6.144e-19 5.915e-19 5.178e-19
446.42  8.801e-19 6.553e-19 5.956e-19
446.63  8.396e-19 6.217e-19 6.086e-19
446.85  7.176e-19 5.588e-19 5.842e-19
447.06  5.845e-19 4.822e-19 5.407e-19
447.28  4.627e-19 4.101e-19 4.920e-19
447.49  3.627e-19 3.464e-19 4.495e-19
447.71  2.831e-19 2.876e-19 4.028e-19
447.92  2.206e-19 2.386e-19 3.775e-19
448.13  1.707e-19 1.972e-19 3.320e-19
448.35  1.352e-19 1.604e-19 3.079e-19
448.56  1.066e-19 1.356e-19 2.728e-19
448.78  8.590e-20 1.047e-19 2.545e-19
448.99  8.191e-20 8.700e-20 2.378e-19
449.21  6.649e-20 7.685e-20 2.169e-19
449.42  5.976e-20 5.606e-20 2.075e-19
449.64  4.526e-20 4.850e-20 1.974e-19
449.85  4.085e-20 3.453e-20 1.774e-19
450.07  4.036e-20 2.847e-20 1.702e-19
450.28  6.405e-20 3.937e-20 1.536e-19
450.49  1.249e-19 7.275e-20 1.216e-19
450.71  1.290e-19 7.525e-20 1.119e-19
450.92  5.687e-20 4.924e-20 1.284e-19
451.14  2.114e-20 4.337e-20 1.516e-19
451.35  6.455e-21 5.019e-20 2.018e-19
451.57  1.183e-20 6.421e-20 2.333e-19
451.78  1.644e-20 5.526e-20 2.317e-19
452.00  1.607e-20 5.065e-20 2.241e-19
452.21  1.383e-20 4.854e-20 2.129e-19
452.43  2.078e-20 3.979e-20 2.038e-19
452.64  1.757e-20 3.915e-20 1.778e-19
452.85  5.833e-20 6.060e-20 1.502e-19
453.07  7.426e-20 7.114e-20 1.320e-19
453.28  3.230e-20 4.767e-20 1.310e-19
453.50  5.832e-21 2.786e-20 1.232e-19
453.71  1.000e-27 2.125e-20 1.207e-19
453.93  1.000e-27 2.101e-20 1.079e-19
454.14  1.637e-21 1.269e-20 1.066e-19
454.36  7.711e-21 2.958e-20 1.017e-19
454.57  2.577e-20 4.913e-20 1.098e-19
454.79  8.275e-20 1.000e-19 1.349e-19
455.00  1.516e-19 1.281e-19 1.638e-19
455.21  1.695e-19 1.377e-19 1.629e-19
455.43  1.602e-19 1.495e-19 1.785e-19
455.64  1.477e-19 1.501e-19 1.965e-19
455.86  1.255e-19 1.405e-19 1.898e-19
456.07  9.872e-20 1.195e-19 1.828e-19
456.29  7.874e-20 1.053e-19 1.729e-19
456.50  6.485e-20 9.339e-20 1.617e-19
456.72  5.155e-20 7.789e-20 1.476e-19
456.93  4.953e-20 7.275e-20 1.465e-19
457.15  4.622e-20 6.018e-20 1.354e-19
457.36  4.611e-20 5.344e-20 1.161e-19
457.57  4.220e-20 4.813e-20 1.132e-19
457.79  4.286e-20 4.057e-20 1.044e-19
458.00  3.984e-20 3.732e-20 9.544e-20
458.22  4.403e-20 3.144e-20 8.715e-20
458.43  4.518e-20 3.666e-20 9.265e-20
458.65  4.003e-20 2.828e-20 8.801e-20
458.86  3.888e-20 2.993e-20 8.350e-20
459.08  5.396e-20 2.474e-20 8.082e-20
459.29  4.317e-20 2.254e-20 7.233e-20
459.51  3.063e-20 1.705e-20 7.354e-20
459.72  2.009e-20 7.933e-21 7.312e-20
459.93  1.564e-20 4.466e-21 7.754e-20
460.15  1.354e-20 1.340e-20 9.034e-20
460.36  1.347e-20 2.308e-20 1.084e-19
460.58  2.268e-20 3.011e-20 1.186e-19
460.79  5.658e-20 7.413e-20 1.287e-19
461.01  1.394e-19 1.351e-19 1.928e-19
461.22  2.372e-19 1.639e-19 2.502e-19
461.44  2.601e-19 1.673e-19 2.416e-19
461.65  2.449e-19 1.682e-19 2.220e-19
461.87  2.104e-19 1.470e-19 2.049e-19
462.08  1.777e-19 1.338e-19 1.754e-19
462.29  1.576e-19 1.257e-19 1.651e-19
462.51  1.360e-19 1.062e-19 1.478e-19
462.72  1.261e-19 9.955e-20 1.293e-19
462.94  1.177e-19 9.954e-20 1.198e-19
463.15  1.108e-19 9.180e-20 1.034e-19
463.37  1.152e-19 9.550e-20 8.549e-20
463.58  1.165e-19 8.941e-20 7.516e-20
463.80  1.272e-19 9.398e-20 6.732e-20
464.01  1.055e-19 9.377e-20 6.341e-20
464.22  1.002e-19 8.348e-20 6.618e-20
464.44  8.401e-20 7.765e-20 5.992e-20
464.65  6.708e-20 6.637e-20 7.098e-20
464.87  5.676e-20 6.386e-20 5.862e-20
465.08  3.873e-20 5.687e-20 6.437e-20
465.30  2.819e-20 5.519e-20 6.450e-20
465.51  2.326e-20 4.627e-20 6.161e-20
465.73  1.645e-20 4.639e-20 6.675e-20
465.94  1.074e-20 3.781e-20 6.753e-20
466.16  1.147e-20 4.039e-20 7.340e-20
466.37  1.522e-20 4.786e-20 8.440e-20
466.58  1.491e-20 5.945e-20 1.072e-19
466.80  1.494e-20 6.297e-20 1.203e-19
467.01  2.146e-20 5.851e-20 1.198e-19
467.23  2.596e-20 5.564e-20 1.132e-19
467.44  3.181e-20 5.118e-20 1.017e-19
467.66  4.301e-20 5.303e-20 9.371e-20
467.87  5.677e-20 5.672e-20 7.918e-20
468.09  8.946e-20 6.336e-20 6.172e-20
468.30  1.227e-19 7.734e-20 4.307e-20
468.52  1.587e-19 8.685e-20 2.243e-20
468.73  1.756e-19 9.547e-20 4.548e-21
468.94  1.709e-19 8.855e-20 1.151e-20
469.16  1.568e-19 7.626e-20 9.026e-21
469.37  1.320e-19 6.929e-20 1.195e-20
469.59  1.137e-19 5.685e-20 2.648e-20
469.80  9.576e-20 4.392e-20 2.830e-20
470.02  7.257e-20 3.726e-20 3.514e-20
470.23  6.549e-20 3.437e-20 3.836e-20
470.45  6.366e-20 3.516e-20 4.426e-20
470.66  6.573e-20 3.745e-20 5.257e-20
470.88  6.501e-20 3.329e-20 4.945e-20
471.09  5.807e-20 4.108e-20 6.270e-20
471.30  6.475e-20 4.395e-20 6.058e-20
471.52  5.853e-20 3.535e-20 6.635e-20
471.73  4.830e-20 3.278e-20 6.422e-20
471.95  4.843e-20 2.603e-20 6.090e-20
472.16  2.838e-20 2.042e-20 6.679e-20
472.38  1.907e-20 1.353e-20 7.061e-20
472.59  9.300e-21 9.544e-21 6.277e-20
472.81  6.906e-21 6.312e-21 7.148e-20
473.02  1.000e-27 1.259e-21 5.588e-20
473.24  1.239e-21 3.331e-21 6.856e-20
473.45  1.000e-27 9.799e-21 6.300e-20
473.66  1.000e-27 4.225e-21 6.048e-20
473.88  1.000e-27 1.201e-20 5.910e-20
474.09  1.000e-27 1.936e-21 5.598e-20
474.31  7.351e-21 3.901e-21 5.525e-20
474.52  2.209e-20 1.694e-20 4.360e-20
474.74  6.909e-20 5.217e-20 2.383e-20
474.95  1.223e-19 7.684e-20 1.061e-21
475.0   0.0       0.0       0.0
850.0   0.0       0.0       0.0
# Two last data lines added by hand to make uvspec run
